,star,time,review_content
5234,3,2년,살짝 아쉬운게 먹는것만 있고 체험 같은게 별로없음
5235,4,5년,한옥 체험에 좋은 곳.자주 가기엔 적합하지 않는 곳.
5236,2,1년,한옥 마을이 아니고 한옥 상가네요.ㅠㅠ
5237,3,4년,자주 가는곳 ~  추석욘휴엔 절대 가지말아야지
5238,5,1년,지인 결혼식에  다녀오면서  들려구경하였는데  아주좋앟습니다
5239,3,4년,먹을거리가 많음. 대신 너무 상업적인것만 많은듯함
5240,4,2년,전주에 북촌이랍니다ㅡ
5241,1,3년,한옥마을의 의미가 뭐인지 무색할정도오 볼게 없다
5242,5,3년,"한복집많고 경기전, 전동성당이 있어요"
5243,4,2년,"한옥마을 근처 막걸리집 역시 전주는 한상차림으로 먹어야.,,"
5244,5,6년,무슨 한옥마을 5대 맛집인지 어쩌구 만든 놈들은 곤장을 때려야 한다한복 빌려입는건 좀 재밌어보였음
5245,2,3년,너무 상업적인듯 하네요..  전통체험? 같은걸 생각했었는데...
5246,4,2년,마음을 추수릴수 있는 감성있는곳입니다.
5247,4,4년,생각보다 음식이 맛있어요 아이들은 치즈 먹으러 가자고 합니다
5248,3,1년,건물에 비해 음식의 퀄리티가 빈약합니다
5249,5,3년,전주근처살면 갈만함 단 여기음식 진짜 맛없음  퉤
5250,5,2년,거리가 예쁘네요.
5251,5,4년,처음 방문한곳으로 한국에 가옥 한옥에 미를 느낄 수 있는 곳이다.
5252,4,2년,전통한옥체험을 할수 있어서 좋아요~
5253,3,2년,밤이나 새벽에 가면 사진찍기에 좋다
5254,2,3년,바글바글 사람 구경하기는 좋은데 데이트장소로는 글쎄...
5255,5,1년,좋습니다
5256,2,1년,온통 의류대여업체뿐 너무 실망스럽다
5257,3,3년,좋긴하나 너무 상업적..먹거리밖에 안보여요ㅋ
5258,5,3년,그냥 힐링하러 오는곳 먹거리가 겨울이라 그런지 그닥
5259,5,1년,다양한경험 맛집등 또 방문할 예정
5260,5,3년,볼게 너무많아요~~^^♡한복체험 굿입니다
5261,5,3년,멋진 사진 맛있는 먹거리 시간이 없어서  아쉽다...
5262,5,2년,벌크업한 포메를 만나실수 있습니다.
5263,3,2년,젊은세대들 먹 거리? ㅎㅎ수제초코파이. 너무 달아싫어~~^^
5264,4,5년,낮보다 저녁무렵이 좋음  한옥마을의 정취는 그다지...
5265,4,3년,가격이 조금비싼거말고는 너무좋았습니다
5266,5,2년,한국의 아름다운 곳을 알릴수있는 의미있는 장소
5267,3,3년,한번쯤은 가볼만 한데 사람이 많아서 주말은 피하는게 좋 을듯여
5268,4,3년,엄마랑 여기저기 돌아다니면서 사람들이 모녀 이쁘다고  칭찬해서 기분이 조아용~♥
5269,3,4년,거리나 풍경은 정말 예쁜데 사람이 너무 많아 만끽하기 어려움
5270,3,9달,먹거리 볼거리 좋았어요
5271,3,3년,먹을것도 많고 걷기도 많이해야하고 사람도 많고
5272,5,3년,다른곳에 비해 재미나고 발전해나가는것이 다릅니다 재미굿
5273,4,2년,한번쯤 방문하면 좋음 .. 구석구석 돌아다녀보면
5274,4,2년,참 예뻤다
5275,3,6년,전주 한옥마을 정말 아름답네요못가봤는데 이번주말 가봐야겠네요
5276,5,7년,먹자골목됬다고 욕하지말고 니들이 와서 쳐먹고 쓰레기 바닥에 버리는거나 생각해김완주 도지사가 한옥마을 발전시키려고 돈을 얼마나 솓아부었는데 관광객 이랍시고 한옥마을 더렵히고 욕하지마
5277,3,6년,주차시설 별로...음식 값도 죄다 장사속
5278,4,3년,여러가지 볼거리와 먹을거리...남문시장 야시장도 꼭...^^
5279,5,11달,좋지 뭘
5280,5,4년,"볼거리, 먹거리 풍성하고 한옥을 제대로 느껴볼 수 있는 곳!!!"
5281,5,2년,전주 대표 핫플레이스^^스토리텔링이 풍요로운곳^^
5282,5,1년,먹거리가 많고 한옥 체험하기 좋음
5283,5,2년,사진찍으면 너무 예쁨 근데 물가는 안예쁨
5284,1,3년,온통 비싼 맛없는 음식점과 불친절만 있네요
5285,3,4년,볼거리는그닥 많이 없지만 사진 찍기 좋습니다.
5286,5,4년,다양한 옛 것에 대한 즐거움과 차분하게 다가오는 전동성당
5287,3,2년,점점 범위가 넓어져 가고 먹거리 종류도 점점 많아져요
5288,5,2년,한옥이 너무  이뻐요
5289,4,1년,아이들과 즐거운 시간을 보냈어요
5290,5,4년,외국친구와 한번쯤 꼭 와봐야 할 곳 그리고 가족 또는 연인과도 한번쯤
5291,5,2년,"전주만의 특별한 매력, 맛과 멋과 사람의 도시"
5292,5,3년,막걸리 일번지 ~~가격 굿~맛~굿
5293,5,1년,전주시의 활기찬 모습이 좋아요.
5294,5,4년,전주 의 풍요함과 아름다움을 볼수가 있어 좋아요
5295,3,1년,여름에오면 너무힘듭니다 봄이나 가을에 오세요
5296,5,2달,굿굿
5297,4,4년,아주좋아요 공영주차요금이 좀비싸지
5298,5,2년,데이트 및 산책 코스로 한번쯤은 꼭 가봐야 하는 장소
5299,3,2년,너무 상업적이에요..그래도 멋은 있어서..가끔 갑니다
5300,5,1년,고운한복  빌려입고  예쁜배경이  색다른곳
5301,4,1년,한옥마을이지만 사실상 한옥으로 된 상점지구
5302,5,1년,가족끼리 방문하기 참좋다
5303,4,1년,조금더 한옥 마을 풍경이 있었으면 좋겠어요
5304,4,2년,와볼만합니다!!
5305,5,1년,"국내최대 한옥마을, 좋아요"
5306,3,8달,한복대여집만 있는듯
5307,3,2년,먹걸가 가성비가 넘 떨어지고 한옥마을의 취지는 많이 퇴색된 듯
5308,5,3년,맛집만본담  재미가없어요 관광안내소가서 책자보며 거닐의세요
5309,1,3년,사람마다입맛의 차이가 있다고는 하나 3명이며 먹었는데 ㅡㅡㅡㅡ
5310,2,1년,위생에도 좋지않고 넘 비쌈
5311,3,4년,안동 하회마을 느낌을 기대했는데 서울 명동 느낌이었음
5312,3,1년,그냥 먹자거리?  그중 오짱!맛나더군요~~~
5313,3,11달,그냥 분위기 좋은 쇼핌몰센터
5314,2,1년,그닥 볼것없슴. 음식들도 형편없슴.
5315,3,5년,아이들과 한번쯤은 가볼만 합니다....상업화에 물들어가는 한옥의 모습이 안스럽습니다.
5316,3,4년,경기전과 전동성당만으로도 역사 공부가 될 듯합니다.그외에는 ...
5317,4,3년,상업적 가게 식당들이 많지만 전통적이고 특색있어 조음 ㅋㅋ
5318,4,2년,자전거 타고 둘러보기에 아직은 좋다
5319,5,3년,"최고의 데이트코스~! 볼거리, 먹거리가 넘치네요^-^"
5320,4,3년,"즐길것 이많고, 젊은 사람들 데이트하기 좋은 장소"
5321,4,6년,아름다운 곳.그러나 유사한 먹거리 상점만 가득하여 다소 아쉬움.
5322,3,4년,볼거리가 생각보다 없었고 한복집과 음식점이 즐비하고있다.
5323,5,5년,가족과 나들이. 연인과 데이트. 맛난 음식. 볼거리 모두 만족
5324,4,6년,맛있는것도 많고 볼거리도 많아요
5325,3,4년,맛도 별로고 양도 별로. 예전 한옥마을이 아님
5326,5,5년,"맛있는 길거리 음식들, 한국 고유의 미가 가득한 곳"
5327,3,4년,한옥이 잘 되어있는 것 같지만 막상 그렇게 볼건 없음
5328,5,2년,올 때마다 달라지는 한옥마을. 구석구석 올망졸망하네요.
5329,4,2년,너무 상업적 상점이 주요 도로에 있다.
5330,3,2년,"한복체험을하실수있고,연인.친구.가족들과다녀도손색이없을듯합니다."
5331,5,3년,큰길로만 다닐때하고 골목골목 다닐때 느낌이 다르네요.^^
5332,4,2년,다양하게구경하고체험할수있었다
5333,5,4년,지나친 상업화만 잘 관리한다면 자체적인 멋이 있는 곳입니다.
5334,1,3년,한옥은 없고 이상한 한복? 입은 사람들만 보여요
5335,4,2년,아이들도 좋아해서 1년에 한번씩가요^^
5336,5,2년,사장님 내외분 모두  너무 친절하시고 침구류 깨끗합니다
5337,2,3년,전통의 느낌은 거의 없다고 보면 됨.
5338,4,2년,전통한복을 빌려입고 구경하면 조아요.
5339,5,3년,전국의 관광명소답게 관광객이 너무 많아서 불편(??)... 아주 좋음.
5340,5,3년,먹방 찍고 다녔지요
5341,3,4년,오목대를기점으로 전주한옥마을 야경을 강상해볼만하다 늦은저녂 오목대 산책도좋을듲...
5342,5,3년,놀기는 좋은거같고ᆢ먹기도 좋은거 같음
5343,5,4년,전주여행에서 빼놓을 수 없죠. 맛있는 여행엔 한옥마을
5344,5,2년,아름다운 거리 고풍스러운 한옥 한복체험 경성의복체험
5345,5,1년,먹을거 너무 많아서 좋아요
5346,5,1년,모주와 육전 넘 맛나요~
5347,4,11달,딱히 할게 없음 맛볼것 또한 모르겠름
5348,4,2년,"이곳주변 한바퀴돌면서 볼것,먹을것 구경 다 하는겁니다"
5349,4,3년,한복 빌려입고 다니기는 좋으나 거의 상점가이구 한옥을 구경할 기회는 적다
5350,5,4년,밥도 맜있고 시설이 좋다
5351,5,5년,아이들과 재미나게 구경하고 간식 먹음모터바이크 타기 강추!
5352,5,2년,좋네요 일박이일로 다녀오시면 좋겟네요
5353,5,1년,한복체험도 하고 즐거웠어요.
5354,4,2년,전주한옥마을만의 분위기가 좋음
5355,4,3년,나들이로 좋음
5356,5,3년,먹거리는 많고 볼거리는 그닥..사람많음주의
5357,5,3년,걷기 편한 한옥마을... 넉넉하고 여유로운 정취가 넘치는 도시
5358,5,3년,볼거도 많고  먹을것도 많아요~~~^^
5359,3,4년,한옥으로 된 쇼핑공간... 먹는것 사진찍기는 좋음
5360,5,3년,"먹거리, 볼거리, 즐길거리 많구 날씨도 받쳐줘서 좋았습니다ㅋㅋ"
5361,4,4년,고전 적인 한옥을 현대적인 도시안에서 볼 수 있어 좋다
5362,5,4년,북촌보다 새로운 느낌 거리도 크고 볼거리도 많다
5363,4,3년,한옥마을 경기전 포토존입니다
5364,4,2년,도보가 잘 조성되어 산책하기 좋았다
5365,5,2년,역시 전주는 한옥마을이지 두번 오셈 여러번 오셈
5366,3,3년,관광지라 가격만 비싸고 믿고 할수 있는게 없어요바가지가 너무 심해요
5367,4,4년,덕진 공원과 한옥 마을. 두곳을 방문했었다도시가 깨끗하고 친절하다
5368,4,1년,비빔밥 맛있게 먹고 왔어요
5369,5,3년,꼭 가보시고 맛있는거 많이 드시고 오세요.
5370,2,1년,맛은 있으나 좀 비싼거 같아요
5371,5,3년,한국을 잘 보전하면서 현대화...비밤밥 먹으러 가야죠
5372,5,1년,멋진 한옥과 맛있는 먹거리가 있는곳
5373,2,4년,먹거리만 잔뜩 팔고 정체성을 잃어가고 있는듯 합니댜
5374,2,9달,한옥집 없음. 한옥상점만 주루룩
5375,5,1년,정말 최고에요 꼭 가보세요
5376,3,2년,차를 주차할곳을 찾기힘들고 길이 넘 좁고 복잡해요
5377,4,3년,만약 조선시대부터 계속해서 발전했다면 이런 도시지 않을까
5378,3,3년,주변 먹거리가 많아요    봄 가을에는 볼거리가 많아서 좋을듯합니다
5379,5,2년,너무 좋았어요!!!!
5380,4,3년,상업적으로 변질된 한옥마을이지만 그래도 잃지않는 느낌!
5381,5,3년,여러 번 갔지만 갈때마다  좋았어요~
5382,2,3년,두번 다시 가고 싶지 않은곳볼것도  별로숙박비는  졸라 비싸고
5383,3,4년,테마는 좋았는데...얼키고 설킨 먹자골목(?) 때문에 기분이 씁쓸!
5384,5,3년,우 리나라   고운 전통 한복이  인상적이 었어요
5385,5,1년,한복 사진 넘치는게좋았어요..
5386,1,3년,먹거리는 많치만 가족단위 관람 할곳은 턱없이 부족함니다
5387,4,3년,한옥 구경하러 갔는데 다 상가네요 사람 너무 많고 줄서느라 힘들었어요
5388,4,4년,너무 현대적으로 젊은층을 위한 곳이되어버렸다
5389,3,3년,좋음
5390,3,2년,전통이란 단어를 느끼기에 주위가 산만함
5391,3,4년,한옥마을 안에서만 노는건 별로 좋은생각은 아닙니다
5392,2,5년,과하게 비싼 먹거리굳이 추천하지않음한옥마을이라지만 지붕이 기와면 한옥인가?
5393,5,2년,우리나라의 역사를 더 자세히 알 수  있어 좋았습니다
5394,5,4년,전통한옥마을 보다는 상업적 목적이 더 심한듯 합니다
5395,5,1년,서울 한옥마을 보다 좋아요
5396,5,4년,새로운 볼거리와 먹을거리가 많아넘 좋아요~~
5397,3,4년,볼 것보다는 먹을 것이 풍성한 곳
5398,1,2년,옛날생각하고 갔다가 너무도 변해버린 모습에 실망했습니다 ㅡㅡ
5399,5,9달,저녁에 가면 멋있음
5400,3,3년,춥긴춥습니다. 조금덜추울때 방문하고싶군요.
5401,5,3년,날씨좋을때가서 한복입고 주모 막걸리 한통요 햇어여~~~
5402,4,1년,전주 한옥마을. 그 이상 그 이하도 아닌 관광명소.
5403,5,6년,한옥 이쁘고 사람 많지만 먹을게 맛있는게 많다
5404,4,3년,사람이 너무 많음 평일에 가시는거 추천
5405,5,7달,멋지고 보람을 느껴요
5406,5,2년,여유롭게 시간을 가지고 느끼면 좋아요~~
5407,5,1년,좋아요
5408,3,4년,주차장으로들어가는 입구쪽 문어꼬치 철판아이스크림 절대 사먹지마세요.사기사기
5409,4,2년,좋아요
5410,5,4년,데이트하기좋은곳 벽화마을도 같이가야한다
5411,5,3년,더운날씨에 얼음을 이곳저곳에 둔것이 인상적이 였습니다 좋은 아이디어 였습니다
5412,5,2년,전주의 명소. 관광객이라면 무조건 들러야 하는 곳!
5413,5,4년,한옥마을 스테이 체험과 다양한 먹거리가  볼만함
5414,4,2년,거닐기좋은여행ㅎ
5415,4,11달,한옥의 아름다움 그리고 힐링장소
5416,1,3년,최악의 관광지임. 초심을 잃고 상업화됨. 쓰레기 음식만 팜.
5417,5,2년,강추. 천천히 시간을 충분히 갖고 가야 그 멋을 제대로 알 수 있는 곳
5418,3,4년,"평범한 맛, 특별하진 않네요. 미슐렝의 힘인듯."
5419,5,4년,한옥을 테마로 만들어진 마을에 수많은 여행자들이 모이는 곳입니다.
5420,5,2년,전주음식 최고
5421,5,4년,하루 이틀정도 머물다  가기 좋은 곳이예요
5422,5,4년,전주 최고의 장소가는길에 군산 시간 여행~
5423,5,3년,먹거리도 많고 볼것도 많고 좋았어요~~^^♡
5424,4,3년,전통적인 우리문화를 접할수 있는곳 추천
5425,3,2년,한옥의 풍취는 느낄수있으나 펜션의 시설은 최악임.
5426,4,4년,포장마차 군것질이 맛있음그러나 명동보다 복잡함
5427,5,3년,"한복체험과 고풍스런 건물들, 그리고 맛난 음식들^^"
5428,5,3년,사실 한옥마을보다 삼천동 막걸리집을 더욱 추천
5429,3,1년,볼거리가 생각보다 적어서 아쉬웠어요
5430,3,2년,예전에 비해 매우 확대되었으나 1시간 이상 돌아다니면서 볼게 많진 않음. 거리 음식도 체인화가 되어 거기서 거기임
5431,5,2년,가족과 함께 돌아보기 좋아요
5432,2,4년,길거리 음식과 한복대여 & 자전거 대여점같은 가게들만 잔뜩...한옥마을의 고유 분위기는 사라진 듯... -.-
5433,5,2년,즐거운 체헝과 맛난 탕후루
5434,5,2년,즐거움의 거리.주차가 힘들어요
5435,4,3년,너무나 유명한곳이죠구석구석 놓치는곳 없이  다시 가고 싶은 곳이네요먹거리 볼거리가득!주차공간이 부족해서 아쉬운점이 네요
5436,5,2년,사람도친절하고 아주좋아요
5437,1,4년,"Too overrated. Too commercial. Even the most street foods aren't good though. There is a lot of creepy propagating people like: ""Don't put a electric chip inside of your body!"" - LMAO. Horribly crowded in weekends. I will never visit here again.몇년만에 과평가되고 상업화에 찌들어버린 장소. 길거리 음식은 심지어 맛있지도 않다. 한옥의 미는 현란한 간판으로 가려진다. 심지어 이상한 선전을 하는 사람들이 있다. 몸속에 칩을 넣지 말란다. ㅋㅋ... ㅋㅋ.. 주말에는 끔찍하게 사람이 많다. 다시 갈 의향은 전혀 없다."
5438,2,2년,오우~ 그냥 장삿꾼들.. 도깨비시장
5439,4,5년,낮보다 저녁무렵이 좋음  한옥마을의 정취는 그다지...
5440,4,3년,매년 조금씩 발전하는 장소.다음에도 또 방문예정
5441,3,2년,그냥 먹거리 위주로 가볍게 돌아보기 좋아요
5442,5,1년,전주 한옥마을
5443,5,3년,남녀한본 바뀌서 돌아다니시면 재미가 2배!
5444,3,2년,"한 두번가면 볼 게 없다. 즐길거리가 ,놀거리가 다양하지 않다."
5445,5,2년,조선 왕들의 어진을 볼수있어 좋았다
5446,5,3년,사람이 많지만 체험할수잇는게 엄청많음
5447,4,2년,여행하기 좋은 전통 한옥마을 입니다!
5448,1,3년,"누구를 위한, 무엇을 위한 한옥마을인지 다시 생각하게 됨..ㅠ"
5449,2,2년,전통한옥 마을이 아닌 너무 상업적으로 변해있어요
5450,1,3년,장애인이 방문하기엔  불편한점이 너무많았다휠채어대여에서 부터.
5451,4,2년,소소하게 볼거리및 맛집이 많아요
5452,2,2년,점점 전통한국모습이 사라지네요 ㅠㅜ
5453,5,3년,행사도 많고 먹을 것도 많고 주차도 편하고
5454,4,2년,좋은데 역시 휴가철엔 사람이 넘많음
5455,2,4년,먹는것이  가격이  넘비쌈
5456,5,2년,재미난곳~
5457,2,2년,그다지 볼것도 없는데 왜 유명한지....
5458,5,4년,너무 돈쓰러가는 느낌. 한옥의 느낌이  강조되었으면
5459,4,3년,닭강정 맛있음. 전주한옥마을이 아니라 전주먹자골목인줄
5460,5,1년,한복 대여하고 사진찍고 놀기 좋음
5461,1,3년,한복입어봄... 생각보다 볼거리없고 한복대여집만 가득...
5462,5,4년,노란색 리본도 있고 편안하고 아주 좋아요.
5463,3,3년,사람많네요 전통가옥 구경중 비빔밥은 비쌈
5464,4,2년,일요일저녁 그냥 걷기만해도좋아요
5465,4,3년,한복대여가 인상적이며 야시장은 요일이나 시간을 알아보고 가세요
5466,5,3년,한복 대여점도 있고 vr도 있고 먹거리도 많아서 좋음.
5467,3,4년,"깨끗한 거리, 볼거리는 좋았는데 주차비는 좀 비싸요."
5468,4,3년,넓은길에 전통한옥이 있어서 구경하기 편함
5469,4,1년,길거리야 바게트빵집 꼭 가보세요
5470,5,3년,생각보다 저녁에도 사람이 바글바글. 음식점은 다채롭진 않지만
5471,1,3년,식당 서비스 개판이네 바쁜거알겠는대 인상쓰면 톡톡쏴야하나?
5472,5,6달,전주 난장 아주 볼만함
5473,3,2년,분위기가 좋아요~~
5474,3,4년,맛이간 한옥... 한옥은 배경일뿐 국적불명의 거리음식만 즐비.. 문화는 어디에?
5475,5,1년,한옥 넘죠아요.매력에 푹빠져써요
5476,4,3년,전통의 옛 모습과 한옥의  아름다움이인상적임
5477,5,7달,역시 먹을거 많아
5478,3,4년,주차장도 확보되고 볼거리 먹거리도 많코 체험거리도 있다
5479,5,4년,좋아요~! 신선하고 먹을곳도 많아요~~^^
5480,4,4년,기쁘고좋앗는데 사진찍을곳이많지안고 물가가 강남뺨치는곳입니다
5481,3,5년,한옥마을 명칭답게 볼거리.먹거리.너무 상업적 치우처 아쉽네요
5482,5,2년,좋아요
5483,4,3년,그냥저냥 걷기 좋음
5484,4,4년,다양한 종류의 한복체험 볼만했어요
5485,3,5년,전주시에서 한옥마을을 관광명소로 잘 가꾸었네요.
5486,3,4년,상점 가격 창렬에 사람 많고 볼거리 조금 적음
5487,4,4년,아기자기하게 예쁘네요.  볼 것도 있고 재미있네요.
5488,3,3년,그냥그래요. 너무 상권이 많아서.. 예전만 못한듯
5489,4,4년,한옥이랑 낄구성 잘되있음 단점은 할게 없다는거 정도..?
5490,3,3년,"사람이 너무 많은 요일, 시간대는 피하는 것이 좋습니다."
5491,3,4년,한복을 대여해주고 건축물이 한옥들이라는거 빼면 그냥 먹자골목입니다
5492,5,4년,구경거리 놀거리가 잘 되어있어 만족합니다.
5493,5,4년,요즘 가장핫한 마을이죠. 전주한옥마을 사람이 많습니다
5494,3,2년,상점들이 너무 많네요기대에 약간 못미침
5495,2,3년,한옥의 전경은 좋음. 한옥을 볼모로 한 장삿속...
5496,2,2년,예전보다 못해요... 먹거리도 비싸고 그냥 그렇네요
5497,4,1년,시장도 있고 자기 딱 좋아요
5498,5,3년,한옥마을 지도니 참고하세요
5499,3,3년,주인인 한옥을 자랑하기보단 먹거리에 치중을둔 느낌?
5500,5,4년,골목골목 옹기종기 모여사는 한옥. 모습이 그리울때 가야 할 곳~~^^
5501,4,2년,넓고 볼거리 많음
5502,5,2년,그냥 분위기에 훅 빠져듭니다 내일또 갈거에요
5503,5,2년,한복 대여하는 곳들 한복이 다 이뻐요
5504,1,1년,순수한 전통이 전혀 없음.장사군들 천국.
5505,4,3년,길거리 음식을 즐기고 한옥을 보러가는 곳. 한 번이면 족한 관광코스.
5506,3,1년,전주(로 온) 한(심한) 옥(인스타쟁이들의) 마을
5507,5,1년,아이들티 너무 좋아하네요 먹거리 놀거리
5508,4,3년,먹을거리와 한복체험이좋았딘 저렴하고 머리도해준다ㅋㅋ
5509,3,3년,볼거리와 먹을거리가 풍부한거 같다
5510,3,4년,너무 상업적이고 국적불명의 먹거리들로 옛 한옥마을 느낌이 사라졌어요
5511,4,2년,음 .. 큰 기대없이 거닐기 좋아요
5512,4,3년,볼거리 먹거리 놀거리 많아서 좋앗어요 또 가고 싶습니다
5513,5,1년,아름다워요!!
5514,4,2년,구경하기 좋아요  맛난것두 많고요
5515,5,4년,"두말하면 잔소리죠, 잘 준비되어 있습니다."
5516,5,4년,식도락의 메카. 사람들도 많고 관광지 분위기가 제대로 남
5517,5,2년,아기자기 가도 또가보고 싶은곳 힐링 굿굿
5518,5,4년,전주 라는곳이 한옥 마을에 갔는데 마음에 들었습니다.
5519,3,3년,상점만이 넘 많이 생겨서.. 지금은..그저 그러네요..
5520,5,4년,아기자기한 먹거리와 즐거움과 현재와 과거로의 마을산책
5521,4,7년,걸어다니기 좋다. 맛있는 것도 많이 팔고...
5522,3,1년,너무 상업화가 되어서 의미가 퇴색되었네요
5523,2,2년,가게들이 너무많고 냄새많이나고ᆢ
5524,3,1년,커플이 너무 많아서 견디기 힘듦
5525,4,5년,"눈요기,  다양한 음식,  등. 주차가 좀 많이 힘듬."
5526,5,1년,한적해서 더욱 분위기가 났어요~
5527,1,1년,한옥마을 이한복마을인듯 해요~;;
5528,2,4년,한옥이 많지만 다 상점인지라 광고들로 도배가 되어있어서 한옥의 멋이 살아있지는 않습니다.
5529,5,2년,다양한 먹거리와 즐길거리가 있는 여행지
5530,4,3년,좋아요~ 봄.가을에 가면 더 좋을꺼갓아요
5531,5,3년,전주 한옥마을 보기 좋네용한옥마을  경기전 서고  잘  보았어용
5532,5,3년,"잼있음, 볼것도 먹을것도 많음"
5533,5,5년,이성친구들과 한복입고 사진찍으며 놀면 재미있는곳
5534,4,3년,항상 사람이 붐비지만 한옥을 구경할 수 있고 먹거리가 풍부하다
5535,3,3년,길거리음식도 별로로 볼게 그닥 많지 않아요
5536,3,2년,사람겁나게 많고 먹거리 수준은 길거리음식
5537,5,2년,한국전통의 멋이 아름다운 곳입니다
5538,5,2년,즐거움의 거리.주차가 힘들어요
5539,4,2년,한번 정도 가볼만한 곳 입니다
5540,5,4년,편안하고 조용한 장소에서 잘 쉬었다 갑니다.
5541,1,4년,옛날에는 재밌었는데 지금은 그닥 재미가 없음
5542,4,3년,생각보다 한옥은없고.그냥 대충마을 장사투성
5543,3,3년,그냥 한옥들조금 모여있는? 너무 상업화로 변질된 느낌
5544,2,2년,"주차도 불편, 이건 먹자골목 온듯한 기분, 가격도 창렬,"
5545,4,3년,데이트하기 좋아요. 가족 나들이도 좋음
5546,5,4년,좋아요 볼거리많고 한복체험도 재밌어요
5547,5,3년,본점에 가시면 초코파이. 어디가서 먹을수 없는 맛
5548,5,5년,젊은을 느낄 수 있는 거리풍경입니다
5549,4,3년,멋과 맛이 조화로운 곳 다시한번 더 가고 싶다.
5550,4,4년,"한옥은 사라지고 먹거리만 남았지만, 그것만으로도 즐거움."
5551,4,2년,다양하고 정성을 간직한 상가라고 생각합니다
5552,5,4년,먹을거 볼거 무지 많네요.그래서 한두개씩 맛만보고 돌아다니는중
5553,4,1년,발품팔이할만해요
5554,1,2년,아기랑 같이 가기 매우 힘듬. 노키즈존 존재
5555,3,4년,별로 볼 것 없음. 딱 한 번쯤 가볼만한 곳
5556,5,2년,한옥이 마을로 있어 분위기가 좋았다
5557,3,2년,휴일에는 사람이 엄청나게 많아요~~~
5558,4,4년,"아름다운 한옥, 한복이 어울어지는 우리 전통 마을입니다."
5559,3,2년,한 번은 가볼 만하다가끔 생각나는 곳이기도 하다
5560,3,2년,따뜻한 날에 거닐어 보시기를요~
5561,4,2년,딸과 함께 즐거운 시간이었어요
5562,5,3년,복고풍과현대문화가공존해서좋아서요
5563,5,2년,세번째 방문했지만 역시 최고네요!
5564,4,3년,ㅎ ㅠ 먹을 것 많고 좋죠ㅠ ㅎㅎㅎ 그만큼 아쉬운 것도 많지만
5565,5,2년,좋아요 볼거리 먹거리 넘쳐요ㅎ
5566,5,4년,좋은곳입니다 한번쯤 은 가보고싶은곳 이네요
5567,5,3년,예전보다 한옥마을 같지 않다 살찌기 좋은곳
5568,5,2년,재미있고 맛있는 음식이 많네요.
5569,4,9달,사람이 너무많다 거리두기×
5570,5,1년,차 없는 한옥마을한국적이다
5571,5,5년,길거리음식 그리고 많은사람들 내가좋아하는 베테랑칼국수
5572,3,1년,"너무 상업화 그것도 싼, 아쉬워요"
5573,5,1년,가족하고 좋은추억 만들고 왔네요
5574,4,3년,한번쯤 가 볼만한 광광지이나 주말엔 주차 대란이니 염두에 두시 길
5575,4,2년,"봄,여름,가을,겨울 사계절 멋이 살아있는곳"
5576,4,2년,다 좋은데 쓰레기도 사람도 많은 곳..
5577,5,2년,딸과 놀기 좋은 곳이에요
5578,3,1년,사람은 많은데 그닷 볼건없어용
5579,5,1년,저녁에가면 시원하고 좋아요
5580,3,3년,먹거리도많더라구요~일박을했는데 당일치기도가능할꺼같아요
5581,4,2년,전기바이크 빌려서 잠깐돌아서 다 볼수있는곳...
5582,3,3년,전통 문화에 좀더 투자하셨으면 좋겠습니다~
5583,5,1년,맛있는 음식가게가 많다
5584,4,2년,길고리음식 맛집
5585,5,4년,사람은 많지만 문화를 즐기기에는 좋아요
5586,4,4년,가족과 함께 체험하고 즐길 수 있는곳.
5587,5,4년,전동바퀴가 줌마 제미있엇다 숙소는 겁나 더웠다평창올림픽을보면서 제미있었다
5588,5,4년,매년 아이들과 가는곳 이번에도 닭똥집 튀김을 ㅎㅎ
5589,5,1년,금일 사람 개많아씀...나름 사람구경잼ㅎ
5590,3,4년,"젊은 사람들이 한복입고 돌아다니는 모습이 보기 좋았지만, 한옥마을이 무슨 먹거리같은 기분이 들어 실망했습니다."
5591,5,2년,요즘은 사람이 별로 없어서 돌아다니기 좋ㅇㄷㅁ
5592,4,3년,오목대에서 내려다 보는 전망이 좋아요
5593,3,4년,도심한가운데 그런 한옥촌이 있다는게 신기했어요구경또한  잘해어요그렇지만 너무상업적으로변한것 같아 못내아쉽습니다.
5594,4,2년,한번쯤 방문하기엔 좋으나 두번은 쫌...
5595,5,3년,역사적인 곳입니다. 산책 하기 좋은 곳입니다.
5596,3,5년,서울북촌이나 여기나  쌤쌤..여기서 주전부리하기는 조아요
5597,4,8달,연인 가족들이 오기 좋음
5598,4,3년,많이.변해가요..예날로.거리가..볼만해요
5599,4,3년,또오고싶은
5600,2,2년,"전통적인 한옥마을을 생각하고 갔으나, 너무 상업적인듯합니다."
5601,5,3년,맛있는것도 많고 가는것을추천
5602,2,3년,"소문보다 실망이고, 온통 상점과 식당이 가득함."
5603,5,3년,이제는 상권도 많이 죽튼듯..예전같지않아...
5604,5,1년,"전통한옥마을 먹거리, 볼거리 다양"
5605,3,2달,그냥  남의동네 산책
5606,5,4년,굿
5607,5,4년,개인적 취향으론 매우 마음에 듬 음식도 맛있음
5608,2,2년,상점이 대부분이고 구지 한옥마을가실거면 차라리 북촌이 더 나아보입니다.
5609,5,4년,가족과 한번은 가서 즐길곳 꼭 한번은 가셔야될곳
